Id	WT30_a	WT30_b	WT30_c	Fluco_a	Fluco_b	Fluco_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.Fluco_a	norm.Fluco_b	norm.Fluco_c	baseMean	WT	Fluco	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_06691	5090	2857	2661	3111	1956	3505	2981	2869	2497	3651	3593	2871	3077.09	2782	3372	1.211	0.276	0.0932217240368251	0.385755481513369	0.012	0.0298	0.0192	0.0192	TRUE	0.2072
CNAG_06692	1837	1008	1154	985	617	1347	1076	1012	1083	1156	1133	1103	1093.98	1057	1131	1.069	0.097	0.443016652360621	0.731498825397055	0	0.0326	0.0105	0.0105	TRUE	0.0161
CNAG_06693	799	522	556	556	404	677	468	524	522	652	742	555	577.19	505	650	1.284	0.361	0.0418905067287458	0.25876341759501	0.0108	0.0365	0.0209	0.0209	TRUE	0.1688
CNAG_06694	689	435	446	705	591	752	404	437	419	827	1086	616	631.33	420	843	2.004	1.003	1.74420678151245e-05	0.0018561267166595	0.0371	0.0358	0.0375	0.0375	TRUE	0.1345
CNAG_06695	851	749	691	378	358	614	498	752	648	444	658	503	583.87	633	535	0.844	-0.245	0.296805784540883	0.621814761774458	0.0391	0.0364	0.038	0.038	TRUE	0.2923
CNAG_06696	11522	9027	8693	8125	5520	9371	6748	9066	8157	9535	10141	7676	8553.8	7990	9117	1.141	0.19	0.301387443405301	0.625103064407689	0.0204	0.0288	0.0243	0.0243	TRUE	0.2342
CNAG_06697	1154	974	1021	628	297	1134	676	978	958	737	546	929	803.93	871	737	0.849	-0.235	0.349581463947125	0.663913636913263	0.0532	0.0342	0.0443	0.0443	TRUE	0.2201
CNAG_06698	3308	1841	1952	1345	891	2248	1937	1849	1832	1578	1637	1841	1779.1	1873	1685	0.901	-0.151	0.260748815330499	0.588878632445684	0.003	0.0309	0.0124	0.0124	TRUE	0.081
CNAG_06699	159667	104290	106189	102658	73720	104272	93509	104740	99642	120473	135431	85413	106534.77	99297	113772	1.146	0.196	0.325248024382167	0.645242598937149	0.027	0.0283	0.0287	0.0287	TRUE	0.5795
CNAG_06703	548	106	107	64	48	125	321	106	100	75	88	102	132.25	176	88	0.502	-0.994	0.0317451944197239	0.223153127858419	0.2302	0.0645	0.1449	0.1449	TRUE	5.8915
CNAG_06704	420	390	564	285	192	555	246	392	529	334	353	455	384.78	389	381	0.982	-0.027	0.929545671894687	0.976015312456434	0.0825	0.0407	0.0623	0.0623	TRUE	0.1981
CNAG_06705	171	121	170	62	51	151	100	122	160	73	94	124	111.89	127	97	0.768	-0.382	0.228305494227962	0.557982912072103	0.055	0.0712	0.0625	0.0625	TRUE	0.4241
CNAG_06706	519	436	429	169	127	391	304	438	403	198	233	320	316.05	382	250	0.661	-0.598	0.0201885658261952	0.1807910137451	0.043	0.0434	0.0441	0.0441	TRUE	0.6948
CNAG_06707	170	112	237	65	37	176	100	112	222	76	68	144	120.48	145	96	0.672	-0.574	0.173556112715962	0.491791128881788	0.1718	0.0681	0.119	0.119	TRUE	2.3137
CNAG_06708	650	378	504	323	190	591	381	380	473	379	349	484	407.57	411	404	0.988	-0.018	0.931049971258279	0.97644077422312	0.0203	0.04	0.0286	0.0286	TRUE	0.3574
CNAG_06709	2116	1140	1291	1175	713	1690	1239	1145	1211	1379	1310	1384	1278.11	1198	1358	1.133	0.18	0.151039608567825	0.461344451456636	5e-04	0.032	0.0105	0.0105	TRUE	0.0182
CNAG_06710	3550	2741	3220	2102	1578	2597	2079	2753	3021	2467	2899	2127	2557.73	2618	2498	0.954	-0.068	0.739124282286351	0.899944420747206	0.0298	0.0301	0.0299	0.0299	TRUE	0.3964
CNAG_06711	1791	888	1105	1171	815	1501	1049	892	1037	1374	1497	1230	1179.76	993	1367	1.375	0.459	0.00346178103131122	0.0713015222094264	0.0074	0.0323	0.0169	0.0169	TRUE	0.0946
CNAG_06712	3752	2510	2967	3040	2325	3897	2197	2521	2784	3568	4271	3192	3088.88	2501	3677	1.47	0.556	0.00173879508063669	0.049632397100586	0.0175	0.0298	0.0223	0.0223	TRUE	0.2407
CNAG_06713	5062	3010	3574	2203	1053	3550	2965	3023	3354	2585	1934	2908	2794.82	3114	2476	0.796	-0.329	0.0836347998511173	0.366352853966642	0.0218	0.0299	0.0257	0.0257	TRUE	0.436
CNAG_06714	2050	2080	2651	1869	1375	2357	1201	2089	2488	2193	2526	1931	2071.2	1926	2217	1.151	0.203	0.456905735552257	0.741585434961038	0.0749	0.0305	0.0532	0.0532	TRUE	0.7079
CNAG_06715	164	89	105	54	34	109	96	89	99	63	62	89	83.18	95	71	0.767	-0.383	0.175215233432484	0.494163727893114	0.0083	0.086	0.0445	0.0445	TRUE	0.4716
CNAG_06716	5882	2121	2929	2728	1668	3390	3445	2130	2748	3201	3064	2777	2894.33	2774	3014	1.086	0.119	0.565285297200435	0.814681183412536	0.0308	0.0299	0.0304	0.0304	TRUE	0.236
CNAG_06717	2905	1308	1439	1153	622	1708	1701	1314	1350	1353	1143	1399	1376.68	1455	1298	0.893	-0.164	0.354939881624045	0.668275816652099	0.0153	0.0317	0.0218	0.0218	TRUE	0.2675
CNAG_06718	183	82	58	61	52	54	107	82	54	72	96	44	75.88	81	71	0.85	-0.234	0.5597199521879	0.812344467695629	0.1118	0.0915	0.1019	0.1019	TRUE	0.2541
CNAG_06722	434	195	174	203	199	376	254	196	163	238	366	308	254.18	204	304	1.478	0.564	0.0307414648144581	0.21955732979901	0.0431	0.0471	0.045	0.045	TRUE	0.2188
CNAG_06723	15193	8340	8504	8237	5728	10940	8898	8376	7980	9666	10523	8961	9067.37	8418	9717	1.154	0.207	0.117656776656566	0.417720005486895	0.0046	0.0287	0.0125	0.0125	TRUE	0.064
CNAG_06724	1144	741	815	556	353	929	670	744	765	652	648	761	706.82	726	687	0.949	-0.076	0.629956227705254	0.84735904617205	0.0055	0.035	0.0162	0.0162	TRUE	0.1079
CNAG_06725	1443	747	974	714	410	1113	845	750	914	838	753	912	835.35	836	834	0.999	-0.001	0.994333184023283	0.996990538358491	0.008	0.034	0.0178	0.0178	TRUE	0.0951
CNAG_06726	1685	986	876	724	471	1112	987	990	822	850	865	911	904.14	933	875	0.938	-0.092	0.544399808276654	0.803686168261735	0.0054	0.0335	0.0154	0.0154	TRUE	0.1286
CNAG_06727	1029	642	586	333	276	627	603	645	550	391	507	514	534.78	599	471	0.785	-0.349	0.0571681026553126	0.306346951450328	0.0119	0.0372	0.0222	0.0222	TRUE	0.2559
CNAG_06728	3239	2658	2704	2182	1428	3132	1897	2669	2537	2561	2623	2566	2475.54	2368	2583	1.091	0.126	0.470995746315708	0.752014963797398	0.0162	0.0302	0.0217	0.0217	TRUE	0.3707
CNAG_06729	1325	744	876	586	317	809	776	747	822	688	582	663	712.99	782	644	0.826	-0.276	0.0645857840785992	0.323943622420939	0.0023	0.035	0.0145	0.0145	TRUE	0.0759
CNAG_06730	16437	10099	9488	7127	4867	10311	9626	10143	8903	8364	8941	8446	9070.51	9557	8584	0.898	-0.155	0.204956257635436	0.533270458436129	0.0026	0.0287	0.0107	0.0107	TRUE	0.0437
CNAG_06731	14	7	5	1	2	8	8	7	5	1	4	7	5.22	7	4	0.587	-0.768	0.442499724999078	NA	0	0.9487	0.5016	0.5016	TRUE	0.4606
CNAG_06732	6161	4009	2821	3568	2518	3765	3608	4026	2647	4187	4626	3084	3696.44	3427	3966	1.157	0.21	0.357593179082069	0.671046990297646	0.0392	0.0295	0.0372	0.0372	TRUE	0.4818
CNAG_06733	2403	1466	1332	1574	1176	1814	1407	1472	1250	1847	2160	1486	1603.84	1376	1831	1.328	0.41	0.0287907123885277	0.212554958387504	0.0195	0.0312	0.0247	0.0247	TRUE	0.1731
CNAG_06734	903	600	699	397	249	705	529	603	656	466	457	577	548.03	596	500	0.843	-0.246	0.180723189906983	0.50148525317518	0.0129	0.037	0.0225	0.0225	TRUE	0.2207
CNAG_06737	6249	3569	3229	3432	2604	3644	3660	3584	3030	4028	4784	2985	3678.4	3425	3932	1.147	0.198	0.342429079831346	0.65726009901284	0.031	0.0295	0.0312	0.0312	TRUE	0.2534
CNAG_06738	4697	3060	3272	2840	1934	3666	2751	3073	3070	3333	3553	3003	3130.51	2965	3296	1.111	0.152	0.271902344050198	0.599781344547167	0.005	0.0297	0.0135	0.0135	TRUE	0.0743
CNAG_06739	5967	3237	3145	2669	1534	3640	3495	3251	2951	3132	2818	2982	3104.77	3232	2977	0.921	-0.118	0.384950247889449	0.689648522102731	0.0045	0.0298	0.013	0.013	TRUE	0.0704
CNAG_06740	4361	2813	2809	1978	1161	3077	2554	2825	2636	2321	2133	2520	2498.27	2672	2325	0.871	-0.199	0.144558403349974	0.453383821412467	0.0042	0.0301	0.013	0.013	TRUE	0.0662
CNAG_06741	2687	1531	1954	875	325	1696	1574	1538	1834	1027	597	1389	1326.32	1649	1004	0.611	-0.711	0.0138785070187191	0.146846453803163	0.0815	0.0318	0.0594	0.0594	TRUE	0.3974
CNAG_06742	2436	1928	2833	1495	711	2052	1427	1936	2658	1754	1306	1681	1793.8	2007	1580	0.788	-0.343	0.176157688271429	0.495761917108553	0.0583	0.0309	0.0458	0.0458	TRUE	0.2401
CNAG_06743	481	377	415	275	225	399	282	379	389	323	413	327	352.11	350	354	1.011	0.016	0.942086923417164	0.980318393514188	0.0226	0.0419	0.0308	0.0308	TRUE	0.3512
CNAG_06744	2796	1626	1956	1176	572	1871	1637	1633	1835	1380	1051	1533	1511.57	1702	1321	0.778	-0.362	0.0512720810748629	0.289198089808304	0.0187	0.0314	0.0242	0.0242	TRUE	0.3724
CNAG_06745	45719	25308	26417	17953	10468	26005	26775	25417	24788	21069	19231	21302	23096.99	25660	20534	0.8	-0.321	0.00674598409283666	0.100638103814865	0.0022	0.0284	0.0101	0.0101	TRUE	0.0376
CNAG_06746	42757	21060	24146	15776	9209	22950	25041	21151	22657	18514	16918	18799	20513.29	22950	18077	0.788	-0.344	0.00994430621548436	0.12523549346325	0.0052	0.0284	0.0128	0.0128	TRUE	0.0778
CNAG_06747	35968	13335	14896	13559	7696	18850	21065	13392	13978	15912	14138	15441	15654.33	16145	15164	0.939	-0.091	0.666155330012873	0.866802890183858	0.0323	0.0285	0.0317	0.0317	TRUE	0.8701
CNAG_06748	1624	913	1184	866	375	1556	951	917	1111	1016	689	1275	993.14	993	993	1.003	0.004	0.987384377556176	0.993719085383801	0.0496	0.033	0.0418	0.0418	TRUE	0.2497
CNAG_06749	337	209	277	149	78	255	197	210	260	175	143	209	199.04	222	176	0.798	-0.326	0.170944015963026	0.487266759787464	0.0219	0.0524	0.0355	0.0355	TRUE	0.2673
CNAG_06750	2668	1518	1612	1462	1194	1840	1563	1525	1513	1716	2193	1507	1669.35	1534	1805	1.176	0.233	0.197680474133628	0.522962223379271	0.0182	0.0311	0.023	0.023	TRUE	0.4187
CNAG_06751	1884	1196	1413	883	386	1597	1103	1201	1326	1036	709	1308	1113.99	1210	1018	0.843	-0.246	0.307013525930077	0.630721159286853	0.0481	0.0325	0.0408	0.0408	TRUE	0.2774
CNAG_06752	920	432	611	256	198	653	539	434	573	300	364	535	457.51	515	400	0.778	-0.363	0.159948495236243	0.471522050124396	0.0527	0.0387	0.0456	0.0456	TRUE	1.0437
CNAG_06753	9008	5378	5381	4451	2416	5862	5276	5401	5049	5223	4438	4802	5031.61	5242	4821	0.92	-0.12	0.352015347081125	0.665566476491851	0.0036	0.0292	0.0118	0.0118	TRUE	0.0646
CNAG_06754	9122	5657	5477	4572	2855	6499	5342	5681	5139	5365	5245	5324	5349.5	5387	5311	0.986	-0.02	0.859114777832866	0.948219162742066	0.001	0.0291	0.0094	0.0094	TRUE	0.0276
CNAG_06755	15745	9413	9651	5827	2710	9512	9221	9454	9056	6838	4979	7792	7889.85	9244	6536	0.707	-0.499	0.00984805179145109	0.124514476610723	0.024	0.0288	0.0268	0.0268	TRUE	0.5268
CNAG_06756	415	367	685	331	148	511	243	369	643	388	272	419	388.88	418	360	0.863	-0.212	0.549392804863363	0.806222261331319	0.1384	0.0406	0.088	0.088	TRUE	0.5109
CNAG_06757	1348	834	1063	815	620	1297	789	838	997	956	1139	1062	963.73	875	1052	1.203	0.267	0.110146133760328	0.410203413483374	0.01	0.0332	0.019	0.019	TRUE	0.1792
CNAG_06758	1180	586	558	229	151	478	691	589	524	269	277	392	456.81	601	313	0.522	-0.938	2.98072363356072e-05	0.00284058513437092	0.0303	0.0387	0.0337	0.0337	TRUE	0.5796
CNAG_06759	6102	3911	2587	3952	3767	3337	3574	3928	2428	4638	6920	2733	4036.78	3310	4764	1.439	0.525	0.110030254571525	0.410203413483374	0.1245	0.0294	0.0775	0.0775	TRUE	0.1691
CNAG_06760	1157	706	839	525	296	889	678	709	787	616	544	728	677	725	629	0.872	-0.198	0.264947049314952	0.59087911626824	0.0117	0.0353	0.0211	0.0211	TRUE	0.227
CNAG_06761	285	140	215	155	71	234	167	141	202	182	130	192	168.88	170	168	0.997	-0.004	0.987493750471451	0.993719085383801	0.028	0.0567	0.0413	0.0413	TRUE	0.3181
CNAG_06762	1560	818	1142	985	727	1360	914	822	1072	1156	1336	1114	1068.71	936	1202	1.283	0.359	0.0365776685832819	0.240771560726036	0.0125	0.0327	0.0203	0.0203	TRUE	0.1914
CNAG_06763	1536	824	1063	685	394	1079	900	828	997	804	724	884	856.02	908	804	0.887	-0.173	0.28589308168979	0.611015734245026	0.0076	0.0338	0.0177	0.0177	TRUE	0.0915
CNAG_06764	6166	3397	3692	2762	1449	3768	3611	3412	3464	3241	2662	3087	3246.16	3496	2997	0.858	-0.221	0.108892738339758	0.410203413483374	0.005	0.0297	0.0134	0.0134	TRUE	0.1133
CNAG_06765	3879	2969	2326	2107	1303	2866	2272	2982	2183	2473	2394	2348	2441.7	2479	2405	0.97	-0.043	0.800111818438659	0.923288664285203	0.0148	0.0302	0.0207	0.0207	TRUE	0.3812
CNAG_06766	2690	1513	2090	1042	427	1963	1575	1520	1961	1223	784	1608	1445.22	1685	1205	0.716	-0.481	0.0733114898668071	0.341987783781225	0.0676	0.0315	0.0512	0.0512	TRUE	0.3102
CNAG_06767	25376	10819	11560	9461	5014	14367	14862	10866	10847	11103	9211	11769	11442.85	12192	10694	0.877	-0.189	0.32404340553575	0.644553627522045	0.0256	0.0286	0.0264	0.0264	TRUE	0.4494
CNAG_06769	2019	1413	1408	1166	658	1679	1182	1419	1321	1368	1209	1375	1312.54	1307	1317	1.009	0.013	0.928464488328969	0.975795339597187	0.006	0.0319	0.0152	0.0152	TRUE	0.086
CNAG_06770	116623	61502	51459	62528	42554	61367	68301	61767	48286	73379	78176	50268	63362.87	59451	67274	1.132	0.178	0.424827984370755	0.719503098198215	0.0371	0.0283	0.036	0.036	TRUE	0.599
CNAG_06771	1860	982	949	724	538	995	1089	986	890	850	988	815	936.51	988	884	0.892	-0.165	0.315208529323699	0.637708003717307	0.0088	0.0333	0.0182	0.0182	TRUE	0.1201
CNAG_06772	2988	944	1149	1010	618	1599	1750	948	1078	1185	1135	1310	1234.43	1259	1210	0.961	-0.057	0.819425333573831	0.934625000869759	0.056	0.0321	0.0448	0.0448	TRUE	1.415
CNAG_06773	12940	6307	7014	4787	2922	6808	7578	6334	6582	5618	5368	5577	6176.09	6831	5521	0.808	-0.307	0.0213030092265598	0.184384395242433	0.0047	0.029	0.0127	0.0127	TRUE	0.1121
CNAG_06774	920	634	859	395	147	723	539	637	806	464	270	592	551.24	661	442	0.672	-0.573	0.0573411598799565	0.306346951450328	0.0854	0.0369	0.0634	0.0634	TRUE	0.4876
CNAG_06775	7057	3334	4191	2733	1545	4019	4133	3348	3933	3207	2838	3292	3458.61	3805	3112	0.818	-0.289	0.0560845687243322	0.304009492929693	0.0083	0.0296	0.0162	0.0162	TRUE	0.1337
CNAG_06776	476	404	405	235	159	437	279	406	380	276	292	358	331.73	355	309	0.874	-0.194	0.39113983572753	0.694378187627302	0.0271	0.0427	0.0338	0.0338	TRUE	0.4238
CNAG_06777	656	390	434	361	270	511	384	392	407	424	496	419	420.23	394	446	1.127	0.173	0.284276426119831	0.609095631132591	0.0016	0.0396	0.0163	0.0163	TRUE	0.1006
CNAG_06778	6598	4511	4307	3052	1899	4849	3864	4530	4041	3582	3489	3972	3913.06	4145	3681	0.888	-0.171	0.218850775009223	0.547939998784435	0.0055	0.0294	0.0136	0.0136	TRUE	0.0803
CNAG_06779	10494	6836	10187	4502	2774	7106	6146	6865	9559	5283	5096	5821	6461.74	7523	5400	0.718	-0.478	0.0177503706715943	0.169430166582808	0.0308	0.029	0.0291	0.0291	TRUE	0.6841
CNAG_06780	104	96	159	80	60	186	61	96	149	94	110	152	110.5	102	119	1.173	0.23	0.549083070650682	0.806222261331319	0.1203	0.0717	0.0966	0.0966	TRUE	0.3804
CNAG_06781	4244	1013	1260	2155	1667	2225	2486	1017	1182	2529	3062	1823	2016.53	1562	2471	1.581	0.661	0.0562255951810713	0.304318691516829	0.1622	0.0306	0.0858	0.0858	TRUE	0.9205
CNAG_06782	4240	2212	2405	2209	1848	2731	2483	2222	2257	2592	3395	2237	2530.97	2321	2741	1.18	0.239	0.21621131430577	0.543479123028752	0.0247	0.0301	0.0265	0.0265	TRUE	0.5215
CNAG_06783	123	43	56	47	31	68	72	43	53	55	57	56	55.93	56	56	0.991	-0.014	0.967702447826708	NA	0.0248	0.1141	0.0642	0.0642	TRUE	0.6412
CNAG_06784	123	497	682	422	304	930	72	499	640	495	558	762	504.44	404	605	1.5	0.585	0.478637608681579	0.758902689702479	0.4892	0.0377	0.2263	0.4892	TRUE	1.6015
CNAG_06785	979	446	531	478	373	762	573	448	498	561	685	624	564.99	506	623	1.227	0.295	0.0975012233511914	0.393968406952316	0.0108	0.0367	0.021	0.021	TRUE	0.1615
CNAG_06786	495	325	332	247	196	436	290	326	312	290	360	357	322.49	309	336	1.086	0.119	0.514573911479889	0.783393997329302	0.0055	0.0431	0.0207	0.0207	TRUE	0.1622
CNAG_06790	3906	1817	1633	2056	1354	2613	2288	1825	1532	2413	2487	2140	2114.23	1882	2347	1.246	0.318	0.0980134079137953	0.393968406952316	0.0228	0.0305	0.026	0.026	TRUE	0.435
CNAG_06791	8764	4629	3830	4287	3915	4577	5133	4649	3594	5031	7192	3749	4891.32	4459	5324	1.194	0.255	0.330575627972463	0.648988671784988	0.0687	0.0292	0.0494	0.0494	TRUE	0.3289
CNAG_06792	3339	2082	2543	1819	1256	2640	1955	2091	2386	2135	2307	2163	2172.88	2144	2202	1.027	0.038	0.790241893477505	0.918506144475149	0.0057	0.0304	0.0142	0.0142	TRUE	0.1181
CNAG_06793	1067	615	649	594	346	853	625	618	609	697	636	699	647.16	617	677	1.099	0.136	0.325804563660669	0.645242598937149	0	0.0356	0.0122	0.0122	TRUE	0.031
CNAG_06794	4140	2090	2778	2176	1624	3294	2425	2099	2607	2554	2983	2698	2560.94	2377	2745	1.154	0.207	0.175017070338203	0.494124551224162	0.0084	0.0301	0.0164	0.0164	TRUE	0.1259
CNAG_06795	5086	2662	2850	2425	1370	3379	2979	2673	2674	2846	2517	2768	2742.82	2775	2710	0.977	-0.034	0.797473221987767	0.921771636928294	0.0036	0.03	0.0122	0.0122	TRUE	0.0503
CNAG_06796	2891	1317	1568	1304	757	1721	1693	1323	1471	1530	1391	1410	1469.64	1496	1444	0.965	-0.052	0.740039517234677	0.900074186639329	0.0086	0.0315	0.0169	0.0169	TRUE	0.163
CNAG_06797	1592	915	957	1021	573	1577	932	919	898	1198	1053	1292	1048.65	916	1181	1.291	0.368	0.0117078707806743	0.136413786377017	0.0039	0.0328	0.0144	0.0144	TRUE	0.1033
CNAG_06798	2273	940	1433	867	386	1490	1331	944	1345	1017	709	1221	1094.5	1207	982	0.816	-0.294	0.238588291427949	0.5690879851979	0.0507	0.0326	0.0439	0.0439	TRUE	0.4017
CNAG_06799	6389	2864	3131	2623	1325	3821	3742	2876	2938	3078	2434	3130	3033.06	3185	2881	0.905	-0.145	0.431779765621958	0.724958543815131	0.0193	0.0298	0.024	0.024	TRUE	0.2855
CNAG_06800	23756	14029	11098	12328	10801	9718	13913	14089	10414	14467	19842	7960	13447.72	12805	14090	1.1	0.138	0.656055756915728	0.862029786258962	0.0905	0.0286	0.0688	0.0688	TRUE	0.2179
CNAG_06801	1581	1041	1698	971	683	1359	926	1045	1593	1140	1255	1113	1178.7	1188	1169	0.984	-0.023	0.92029422655752	0.973182947427918	0.0431	0.0323	0.0382	0.0382	TRUE	1.0682
CNAG_06802	0	0	1	2	0	0	0	0	1	2	0	0	0.55	0	1	2.77	1.47	0.693370331637757	NA	0	8.8041	8.2857	8.2857	TRUE	0.8997
CNAG_06804	2057	1699	1922	1283	774	1914	1205	1706	1804	1506	1422	1568	1534.99	1572	1499	0.955	-0.067	0.731473796666232	0.895179396015083	0.0237	0.0313	0.0269	0.0269	TRUE	0.5099
CNAG_06806	13404	11254	13006	7487	5346	10888	7850	11303	12204	8786	9821	8919	9813.83	10452	9175	0.878	-0.188	0.344724568848819	0.659199272866041	0.0259	0.0287	0.0284	0.0284	TRUE	0.5809
CNAG_06807	403	175	327	143	116	291	236	176	307	168	213	238	222.98	240	206	0.862	-0.214	0.437300820099106	0.728644503218369	0.0494	0.0498	0.0496	0.0496	TRUE	0.1958
CNAG_06808	514	371	423	272	164	396	301	373	397	319	301	324	335.9	357	315	0.886	-0.175	0.354146674502461	0.667422230430405	0.0098	0.0425	0.0225	0.0225	TRUE	0.2281
CNAG_06809	2135	1597	1635	1200	764	1766	1250	1604	1534	1408	1404	1447	1441.14	1463	1420	0.971	-0.042	0.78733032883514	0.917522202885995	0.0084	0.0315	0.0168	0.0168	TRUE	0.198
CNAG_06811	54492	29809	35826	20299	9261	29539	31913	29938	33617	23822	17013	24197	26749.96	31823	21677	0.681	-0.554	0.00226376001976464	0.0559684435028866	0.019	0.0284	0.0237	0.0237	TRUE	0.4325
CNAG_06812	3131	2101	2201	1852	1075	2800	1834	2110	2065	2173	1975	2294	2075.15	2003	2147	1.073	0.102	0.469550674824989	0.751524169382992	0.0048	0.0305	0.0139	0.0139	TRUE	0.0672
CNAG_06813	3574	2620	2812	1907	1059	3085	2093	2631	2639	2238	1945	2527	2345.59	2454	2237	0.912	-0.132	0.45408030235891	0.741166240210357	0.0154	0.0303	0.022	0.022	TRUE	0.203
CNAG_06814	640	244	318	203	154	423	375	245	298	238	283	346	297.65	306	289	0.945	-0.082	0.740547432126178	0.900149516331576	0.0376	0.0444	0.0406	0.0406	TRUE	0.2991
CNAG_06815	474	272	306	180	97	327	278	273	287	211	178	268	249.2	279	219	0.791	-0.338	0.117634202287974	0.417720005486895	0.0146	0.0475	0.0292	0.0292	TRUE	0.4343
CNAG_06816	353	208	247	116	94	246	207	209	232	136	173	202	192.96	216	170	0.791	-0.338	0.137720081578579	0.444225723793619	0.0149	0.0531	0.0318	0.0318	TRUE	0.3324
CNAG_06817	858	366	318	286	192	374	502	368	298	336	353	306	360.53	389	332	0.848	-0.238	0.32049278164902	0.640930761880942	0.0358	0.0415	0.0383	0.0383	TRUE	0.4329
CNAG_06818	806	402	482	409	228	622	472	404	452	480	419	510	456.07	443	470	1.063	0.088	0.604250586867673	0.834267714156089	0.0055	0.0387	0.0185	0.0185	TRUE	0.0938
CNAG_06819	5692	3738	2833	3056	1936	3824	3334	3754	2658	3586	3557	3132	3336.89	3249	3425	1.054	0.076	0.668227671791129	0.867350182309778	0.0175	0.0297	0.0223	0.0223	TRUE	0.3065
CNAG_06820	3031	1646	1932	1280	791	1634	1775	1653	1813	1502	1453	1338	1589.14	1747	1431	0.819	-0.289	0.0280681789223711	0.211089896842567	0.0023	0.0312	0.0118	0.0118	TRUE	0.0401
CNAG_06821	2797	1610	1514	970	771	1615	1638	1617	1421	1138	1416	1323	1425.55	1559	1292	0.829	-0.271	0.0823600431153738	0.364175121393118	0.0079	0.0316	0.0168	0.0168	TRUE	0.1301
CNAG_06822	208	113	149	89	56	205	122	113	140	104	103	168	125.06	125	125	1.011	0.016	0.956639990051916	0.983855213784931	0.0381	0.0666	0.0512	0.0512	TRUE	0.9814
CNAG_06823	73	28	41	17	14	40	43	28	38	20	26	33	31.3	36	26	0.72	-0.474	0.272102824862934	NA	0.0245	0.1818	0.0994	0.0994	TRUE	0.3895
CNAG_06824	2190	845	981	799	426	1195	1283	849	921	938	783	979	958.48	1018	900	0.885	-0.177	0.40790845753773	0.707911025531947	0.0312	0.0332	0.0318	0.0318	TRUE	0.6322
CNAG_06825	953	442	569	402	224	599	558	444	534	472	412	491	484.98	512	458	0.896	-0.158	0.372917193830841	0.679918984183302	0.0091	0.0381	0.0206	0.0206	TRUE	0.156
CNAG_06826	1119	501	654	502	297	801	655	503	614	589	546	656	593.84	591	597	1.012	0.017	0.926886493002575	0.975036647880646	0.012	0.0363	0.0216	0.0216	TRUE	0.1956
CNAG_06827	476	25	19	19	20	31	279	25	18	22	37	25	67.69	107	28	0.26	-1.943	NA	NA	0.963	0.0992	0.4967	0.4967	TRUE	21.0571
CNAG_06828	4436	2261	1706	2508	1699	2773	2598	2271	1601	2943	3121	2271	2467.58	2157	2778	1.288	0.365	0.110715024896899	0.411236436280803	0.0402	0.0302	0.0372	0.0372	TRUE	0.6153
CNAG_06829	9465	5100	3915	11527	8801	10585	5543	5122	3674	13527	16168	8671	8784.18	4780	12789	2.675	1.42	7.85856063107707e-08	2.18160476649683e-05	0.065	0.0288	0.0502	0.0502	TRUE	0.2111
CNAG_06830	8574	3540	3942	2970	1340	4297	5021	3555	3699	3485	2462	3520	3623.76	4092	3156	0.771	-0.374	0.0861355013416593	0.37113557244935	0.0372	0.0295	0.034	0.034	TRUE	0.4827
CNAG_06831	166	153	208	78	54	179	97	154	195	92	99	147	130.57	149	113	0.764	-0.389	0.25732343777571	0.587564929108504	0.087	0.065	0.0765	0.0765	TRUE	0.2285
CNAG_06832	403	287	369	215	138	533	236	288	346	252	254	437	302.16	290	314	1.089	0.123	0.667884775240885	0.867350182309778	0.0666	0.0441	0.0559	0.0559	TRUE	0.9603
CNAG_06833	42	16	32	10	6	29	25	16	30	12	11	24	19.53	24	16	0.677	-0.563	0.324020750960471	NA	0.0859	0.2742	0.1786	0.1786	TRUE	0.702
CNAG_06834	9408	5668	4490	5267	3529	6951	5510	5692	4213	6181	6483	5694	5628.91	5138	6119	1.191	0.252	0.137124559856262	0.44401864093658	0.0142	0.0291	0.0205	0.0205	TRUE	0.3022
CNAG_06835	3316	2210	1418	1915	2102	1963	1942	2220	1331	2247	3862	1608	2201.5	1831	2572	1.404	0.49	0.135529213085665	0.441282012010184	0.1321	0.0304	0.077	0.077	TRUE	0.5462
CNAG_06836	666	335	308	253	181	385	390	336	289	297	333	315	326.71	338	315	0.927	-0.109	0.572422796676028	0.817676232913825	0.0109	0.0429	0.0236	0.0236	TRUE	0.2141
CNAG_06837	3740	2472	2297	2006	1270	2827	2190	2483	2155	2354	2333	2316	2305.22	2276	2334	1.026	0.037	0.776063643127815	0.913348470238317	0.0027	0.0303	0.0115	0.0115	TRUE	0.0759
CNAG_06838	2355	1595	1928	1452	829	2184	1379	1602	1809	1704	1523	1789	1634.36	1597	1672	1.049	0.068	0.680838165706358	0.872220220442656	0.012	0.0312	0.0193	0.0193	TRUE	0.1741
