Id	WT30_a	WT30_b	WT30_c	WTST30_a	WTST30_b	WTST30_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.WTST30_a	norm.WTST30_b	norm.WTST30_c	baseMean	WT	WTST30	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_05463	6321	2881	2812	730	767	613	2431	1916	1738	1202	1450	1254	1665.19	2028	1302	0.641	-0.641	8.8344866883858e-05	0.000257179193673499	0.0199	0.0171	0.0184	0.0184	TRUE	0.3691
CNAG_07382	7757	3794	4541	1143	1126	939	2983	2523	2807	1881	2129	1921	2374.14	2771	1977	0.713	-0.488	8.86298050421603e-05	0.000257897891271241	0.0051	0.0163	0.0106	0.0106	TRUE	0.0743
CNAG_00506	908	553	578	148	116	106	349	368	357	244	219	217	292.34	358	227	0.634	-0.657	9.13420474373928e-05	0.000265562014364312	0	0.0304	0.0155	0.0155	TRUE	0.0463
CNAG_07717	8048	4839	4097	1171	1072	1057	3095	3218	2532	1927	2027	2163	2493.8	2948	2039	0.691	-0.533	9.37762799014413e-05	0.000272288709893774	0.0087	0.0162	0.0129	0.0129	TRUE	0.1855
CNAG_05909	52026	20168	20799	5211	4959	5084	20010	13414	12856	8577	9375	10402	12438.88	15427	9451	0.613	-0.707	9.84636784469815e-05	0.000285287878937663	0.0378	0.0147	0.0236	0.0236	TRUE	0.8273
CNAG_02682	3901	2905	2426	692	561	542	1500	1932	1500	1139	1061	1109	1373.42	1644	1103	0.671	-0.575	9.8513381472993e-05	0.00028530990865063	0.011	0.0177	0.0147	0.0147	TRUE	0.284
CNAG_01387	6652	3740	4078	1117	994	969	2558	2487	2521	1838	1879	1983	2211.13	2522	1900	0.753	-0.409	0.000102617508351595	0.000296688930929504	1e-04	0.0164	0.0074	0.0074	TRUE	0.017
CNAG_02961	9370	2887	2967	651	595	746	3604	1920	1834	1071	1125	1526	1846.75	2453	1241	0.506	-0.984	0.000103430190040374	0.000298783630819955	0.1019	0.0168	0.0454	0.0454	TRUE	2.059
CNAG_07522	9761	4905	4286	1334	1110	1055	3754	3262	2649	2196	2099	2158	2686.39	3222	2151	0.667	-0.583	0.000105798000743346	0.00030549341757037	0.0144	0.016	0.0158	0.0158	TRUE	0.1737
CNAG_03598	6669	3682	3593	982	957	877	2565	2449	2221	1616	1809	1794	2075.76	2412	1740	0.721	-0.472	0.00010611941805036	0.000306160619892419	0.0038	0.0166	0.01	0.01	TRUE	0.0582
CNAG_00624	3448	2127	2582	618	525	512	1326	1415	1596	1017	993	1048	1232.33	1446	1019	0.705	-0.504	0.000106644675520107	0.000307545091914793	0.0049	0.0181	0.0111	0.0111	TRUE	0.1004
CNAG_01909	2149	428	430	110	76	84	827	285	266	181	144	172	312.26	459	166	0.36	-1.473	0.000107657774386742	0.000310334639310486	0.2167	0.0293	0.0981	0.0981	TRUE	5.8926
CNAG_02193	813	699	1111	151	119	114	313	465	687	249	225	233	361.84	488	236	0.483	-1.049	0.000108913032553638	0.000313819567013608	0.0781	0.0273	0.0484	0.0484	TRUE	0.1732
CNAG_04588	3311	2027	2484	602	525	456	1273	1348	1535	991	993	933	1178.89	1385	972	0.702	-0.51	0.000111329486986289	0.000320509742271062	0.0052	0.0183	0.0114	0.0114	TRUE	0.1082
CNAG_02074	4906	2819	2913	817	737	693	1887	1875	1801	1345	1393	1418	1619.71	1854	1385	0.747	-0.421	0.000112542463417959	0.000323726771894527	0	0.0172	0.0077	0.0077	TRUE	0.0079
CNAG_02535	1041	450	535	134	101	95	400	299	331	221	191	194	272.7	343	202	0.588	-0.767	0.000113275703606942	0.000325697684914826	0.0137	0.0315	0.023	0.023	TRUE	0.2545
CNAG_01359	6019	4309	6187	1193	945	851	2315	2866	3824	1964	1787	1741	2416.06	3002	1831	0.61	-0.713	0.000113610565707505	0.000326521969380729	0.0338	0.0162	0.024	0.024	TRUE	0.2661
CNAG_05385	3136	1649	1653	470	398	395	1206	1097	1022	774	752	808	943.13	1108	778	0.702	-0.511	0.000114616040911908	0.000328993184777637	0.004	0.0193	0.0112	0.0112	TRUE	0.0735
CNAG_04500	1685	619	697	139	151	147	648	412	431	229	285	301	384.27	497	272	0.545	-0.876	0.000115114319608905	0.000330283549529868	0.0404	0.0265	0.0332	0.0332	TRUE	0.8576
CNAG_05845	8003	5177	6202	1535	1295	1192	3078	3443	3833	2526	2448	2439	2961.38	3451	2471	0.716	-0.482	0.000116208248351946	0.000333140143435339	0.0057	0.0159	0.0108	0.0108	TRUE	0.1144
CNAG_07403	1401	763	894	216	177	187	539	507	553	356	335	383	445.27	533	358	0.67	-0.577	0.000116403844293478	0.000333559768616026	0	0.0248	0.013	0.013	TRUE	0.0386
CNAG_00238	19535	13239	14407	3744	3384	2865	7513	8805	8905	6162	6398	5862	7274.22	8408	6141	0.73	-0.453	0.000116732002241767	0.000334358740148967	0.005	0.0149	0.0098	0.0098	TRUE	0.1062
CNAG_01179	2733	1707	2192	495	406	396	1051	1135	1355	815	768	810	988.98	1180	798	0.676	-0.565	0.000116968005304606	0.000334893186290375	0.0093	0.019	0.0141	0.0141	TRUE	0.202
CNAG_03748	9537	6897	5728	1600	1458	1365	3668	4587	3541	2633	2756	2793	3329.73	3932	2727	0.694	-0.528	0.000118019130915918	0.000337759987422793	0.0106	0.0157	0.0131	0.0131	TRUE	0.2588
CNAG_00516	1460	789	683	190	170	152	562	525	422	313	321	311	408.93	503	315	0.626	-0.676	0.000118820786188845	0.000339767286076709	0.0115	0.0258	0.0187	0.0187	TRUE	0.2331
CNAG_03524	4088	3283	2832	708	685	570	1572	2184	1750	1165	1295	1166	1522.14	1835	1209	0.659	-0.602	0.000121254649264229	0.000346434552303407	0.0155	0.0174	0.0168	0.0168	TRUE	0.3338
CNAG_06068	5453	2925	3279	895	826	730	2097	1945	2027	1473	1562	1494	1766.29	2023	1510	0.746	-0.423	0.000121207652732448	0.000346434552303407	9e-04	0.017	0.008	0.008	TRUE	0.0137
CNAG_06543	8228	4229	4435	1210	1134	1081	3165	2813	2741	1992	2144	2212	2510.95	2906	2116	0.728	-0.459	0.000121884352416186	0.000348086917962281	0.0038	0.0162	0.0097	0.0097	TRUE	0.0743
CNAG_04893	528	334	401	79	66	63	203	222	248	130	125	129	176.13	224	128	0.571	-0.809	0.000122300442576006	0.000348834216892927	0	0.041	0.0235	0.0235	TRUE	0.0967
CNAG_03951	1600	797	1434	228	206	193	615	530	886	375	389	395	531.9	677	386	0.571	-0.809	0.00012255843558405	0.000349423019753094	0.035	0.0231	0.0292	0.0292	TRUE	0.691
CNAG_05464	1733	1039	1067	290	255	218	667	691	660	477	482	446	570.42	673	468	0.697	-0.52	0.000123846809245443	0.000352799422554169	0	0.0225	0.0108	0.0108	TRUE	0.0188
CNAG_04674	1621	694	769	181	181	154	623	462	475	298	342	315	419.26	520	318	0.611	-0.711	0.000123952710685284	0.000352952739627803	0.0167	0.0255	0.0213	0.0213	TRUE	0.3676
CNAG_03370	9351	7400	8024	1663	1414	1618	3596	4922	4960	2737	2673	3310	3699.78	4493	2907	0.647	-0.628	0.000124530322586762	0.000354448549420617	0.0218	0.0156	0.0189	0.0189	TRUE	0.3731
CNAG_04746	8159	3672	3545	1008	896	864	3138	2442	2191	1659	1694	1768	2148.7	2590	1707	0.659	-0.603	0.000127842216457548	0.000363112615646606	0.0177	0.0165	0.0172	0.0172	TRUE	0.4186
CNAG_03917	3199	1966	2135	561	503	466	1230	1308	1320	923	951	953	1114.22	1286	942	0.733	-0.448	0.000128654755435661	0.000364961606357253	0	0.0185	0.0087	0.0087	TRUE	0.0176
CNAG_01432	2617	1655	1863	443	421	383	1007	1101	1152	729	796	784	927.91	1087	770	0.708	-0.497	0.00013177529136046	0.000373501108134603	0.003	0.0194	0.0107	0.0107	TRUE	0.0509
CNAG_00896	986	431	557	126	108	95	379	287	344	207	204	194	269.35	337	202	0.599	-0.739	0.000132531390768065	0.000375487138476243	0.0108	0.0317	0.0215	0.0215	TRUE	0.1955
CNAG_04830	1678	1498	1636	351	244	245	645	996	1011	578	461	501	698.87	884	513	0.582	-0.782	0.000132786334711468	0.000375886432878666	0.037	0.021	0.0281	0.0281	TRUE	0.6829
CNAG_06821	2797	1610	1514	447	385	349	1076	1071	936	736	728	714	876.67	1028	726	0.706	-0.501	0.000134582242993072	0.000380502236447247	0.0032	0.0197	0.0109	0.0109	TRUE	0.0731
CNAG_01325	1081	806	1183	211	153	135	416	536	731	347	289	276	432.63	561	304	0.544	-0.879	0.00013496744459759	0.000381273185509741	0.0472	0.0252	0.0347	0.0347	TRUE	0.2209
CNAG_00304	759	536	744	125	113	98	292	356	460	206	214	201	288.03	369	207	0.56	-0.836	0.00013587849810905	0.00038368690903543	0.0279	0.0306	0.0294	0.0294	TRUE	0.2238
CNAG_02927	3813	2417	3108	705	553	576	1467	1608	1921	1160	1045	1178	1396.58	1665	1128	0.678	-0.561	0.000135938242585444	0.00038369573927595	0.0107	0.0177	0.0146	0.0146	TRUE	0.2197
CNAG_03057	571	186	245	46	41	35	220	124	151	76	78	72	119.93	165	75	0.453	-1.142	0.000141615275000702	0.000398723190145309	0.0477	0.0535	0.0508	0.0508	TRUE	0.405
CNAG_01168	10242	6489	8365	1834	1738	1493	3939	4316	5170	3019	3286	3055	3797.42	4475	3120	0.697	-0.52	0.000142558635034946	0.000401212570445112	0.0106	0.0155	0.0131	0.0131	TRUE	0.2255
CNAG_00335	3979	2892	3224	769	654	603	1530	1923	1993	1266	1236	1234	1530.41	1815	1245	0.686	-0.543	0.000143840600222916	0.000404484542618547	0.0104	0.0174	0.0138	0.0138	TRUE	0.2319
CNAG_04528	798	228	230	47	38	46	307	152	142	77	72	94	140.67	200	81	0.403	-1.31	0.000144546999424441	0.000406133920024643	0.1039	0.0477	0.0728	0.0728	TRUE	2.5529
CNAG_02482	2761	1182	1737	377	331	316	1062	786	1074	621	626	647	802.42	974	631	0.647	-0.627	0.000144885589396544	0.000406916551736586	0.0155	0.0202	0.0179	0.0179	TRUE	0.34
CNAG_02403	4842	2608	3008	764	686	702	1862	1735	1859	1257	1297	1436	1574.47	1819	1330	0.731	-0.452	0.000145024014577234	0.000407136597676021	0.002	0.0173	0.0094	0.0094	TRUE	0.0568
CNAG_01189	8205	3581	3817	1064	963	860	3156	2382	2359	1751	1821	1760	2204.69	2632	1777	0.675	-0.567	0.000146214896473312	0.000410140046936934	0.0144	0.0164	0.0155	0.0155	TRUE	0.3706
CNAG_02576	3958	2001	1804	499	466	455	1522	1331	1115	821	881	931	1100.24	1323	878	0.663	-0.593	0.000147391888003359	0.000413270510963493	0.014	0.0186	0.0163	0.0163	TRUE	0.1508
CNAG_01475	14347	7359	7543	2049	1889	1925	5518	4894	4662	3372	3571	3938	4326.18	5025	3627	0.722	-0.471	0.000152242540213905	0.000425814153953625	0.0067	0.0154	0.0108	0.0108	TRUE	0.0904
CNAG_06733	2403	1466	1332	358	329	328	924	975	823	589	622	671	767.48	907	627	0.691	-0.534	0.000156107663519898	0.000436084763262302	0.0048	0.0204	0.0126	0.0126	TRUE	0.0786
CNAG_01852	5225	3370	4599	998	818	746	2010	2241	2843	1643	1546	1526	1968.17	2365	1572	0.665	-0.588	0.000157707441689011	0.000440009605733399	0.0165	0.0167	0.0168	0.0168	TRUE	0.3809
CNAG_02793	3700	3133	3111	734	577	588	1423	2084	1923	1208	1091	1203	1488.62	1810	1167	0.645	-0.632	0.000158747369188577	0.000442728774070366	0.0212	0.0175	0.0192	0.0192	TRUE	0.4285
CNAG_06356	3623	1132	1122	265	250	266	1393	753	694	436	473	544	715.48	947	484	0.511	-0.969	0.000159078028671731	0.000443468449324691	0.0881	0.0209	0.0452	0.0452	TRUE	2.0723
CNAG_00306	2879	2286	1934	546	440	367	1107	1520	1195	899	832	751	1050.75	1274	827	0.65	-0.622	0.000161190443121728	0.000448987929731177	0.0171	0.0188	0.0182	0.0182	TRUE	0.3442
CNAG_04264	4015	1746	1644	472	432	361	1544	1161	1016	777	817	739	1008.97	1240	778	0.626	-0.675	0.000161392015768886	0.000449364704546318	0.0239	0.019	0.0217	0.0217	TRUE	0.544
CNAG_07628	21042	13842	13584	3825	3506	3201	8093	9206	8396	6296	6628	6549	7528.12	8565	6491	0.758	-0.4	0.000163042610992974	0.000453774034784141	0.0024	0.0149	0.0079	0.0079	TRUE	0.0524
CNAG_02878	2524	1269	1361	372	325	310	971	844	841	612	614	634	752.83	885	620	0.7	-0.515	0.000163704239895197	0.000455428421087745	0.0038	0.0205	0.0116	0.0116	TRUE	0.0876
CNAG_04833	5603	2368	1902	510	497	505	2155	1575	1176	839	940	1033	1286.3	1635	937	0.573	-0.804	0.000163977051399437	0.000456000195869506	0.0494	0.0179	0.0316	0.0316	TRUE	0.1937
CNAG_00138	6524	3229	3691	915	878	876	2509	2148	2281	1506	1660	1792	1982.74	2313	1653	0.714	-0.486	0.000165872181665803	0.000460703186536535	0.0061	0.0167	0.0113	0.0113	TRUE	0.0728
CNAG_01777	10103	6749	5562	1739	1417	1362	3886	4489	3438	2862	2679	2787	3356.69	3938	2776	0.705	-0.504	0.000167445812423632	0.00046469298558352	0.0091	0.0157	0.0125	0.0125	TRUE	0.1824
CNAG_00126	3431	1593	1550	429	397	363	1320	1060	958	706	751	743	922.75	1113	733	0.658	-0.603	0.000167817357043996	0.000465342974094584	0.0145	0.0194	0.017	0.017	TRUE	0.325
CNAG_05826	12847	7833	8113	2329	2141	1861	4941	5210	5015	3833	4048	3808	4475.68	5055	3896	0.771	-0.376	0.000171536005049745	0.000475459920745245	6e-04	0.0153	0.0069	0.0069	TRUE	0.014
CNAG_04613	6891	4462	5298	1291	1184	970	2650	2968	3275	2125	2238	1985	2540.11	2964	2116	0.714	-0.486	0.000173016827389753	0.000479172472096589	0.0067	0.0161	0.0115	0.0115	TRUE	0.1054
CNAG_06344	2316	1922	2123	454	368	365	891	1278	1312	747	696	747	945.18	1160	730	0.63	-0.668	0.000173194957736018	0.000479469864614786	0.0236	0.0193	0.0213	0.0213	TRUE	0.5064
CNAG_00740	7143	4705	4214	1254	1094	1010	2747	3129	2605	2064	2068	2066	2446.66	2827	2066	0.731	-0.452	0.000175028619625937	0.000483558481534846	0.004	0.0162	0.0099	0.0099	TRUE	0.106
CNAG_04648	3040	2178	2079	527	487	460	1169	1449	1285	867	921	941	1105.35	1301	910	0.699	-0.516	0.000174967608783283	0.000483558481534846	0.0066	0.0185	0.0124	0.0124	TRUE	0.119
CNAG_03715	1752	1354	1974	356	246	255	674	901	1220	586	465	522	727.88	932	524	0.563	-0.828	0.000184083075536146	0.00050692035876004	0.0478	0.0208	0.0332	0.0332	TRUE	0.1829
CNAG_04970	4320	2385	2364	636	536	610	1662	1586	1461	1047	1013	1248	1336.19	1570	1103	0.702	-0.511	0.000189124428649938	0.000520380127064811	0.0075	0.0178	0.0125	0.0125	TRUE	0.1538
CNAG_01690	2464	1675	1325	352	337	330	948	1114	819	579	637	675	795.39	960	630	0.656	-0.608	0.000193123960272717	0.000531169268980602	0.0143	0.0202	0.0174	0.0174	TRUE	0.1803
CNAG_06287	6501	4736	5170	1278	982	1052	2500	3150	3196	2103	1857	2152	2493.04	2949	2037	0.691	-0.533	0.000194343584822323	0.000534090216683245	0.0111	0.0162	0.0142	0.0142	TRUE	0.217
CNAG_03264	2019	1232	1637	282	263	322	777	819	1012	464	497	659	704.66	869	540	0.621	-0.688	0.00019943714052212	0.000547200607821217	0.0267	0.021	0.0226	0.0226	TRUE	0.4105
CNAG_00099	2137	1549	1809	401	361	301	822	1030	1118	660	682	616	821.44	990	653	0.66	-0.599	0.000200901822294059	0.000550996215980105	0.0139	0.02	0.017	0.017	TRUE	0.2711
CNAG_04772	2785	1835	2137	526	462	365	1071	1220	1321	866	873	747	1016.41	1204	829	0.689	-0.537	0.000204559988817509	0.000560348845681591	0.0085	0.0189	0.0137	0.0137	TRUE	0.1148
CNAG_07686	1450	966	1028	259	216	206	558	642	635	426	408	421	515.28	612	418	0.685	-0.546	0.000209246994182764	0.000572724910976007	0.0034	0.0234	0.0129	0.0129	TRUE	0.074
CNAG_04844	11577	5812	6361	1496	1534	1571	4453	3866	3932	2462	2900	3214	3471.1	4084	2859	0.7	-0.515	0.000209421595789984	0.000572971398735858	0.0114	0.0156	0.0135	0.0135	TRUE	0.1788
CNAG_01345	3488	2424	3073	707	552	478	1342	1612	1899	1164	1044	978	1339.73	1618	1062	0.657	-0.606	0.000211242287685548	0.000577253622437484	0.0176	0.0178	0.0182	0.0182	TRUE	0.1374
CNAG_02280	1692	886	1269	285	231	199	651	589	784	469	437	407	556.23	675	438	0.649	-0.623	0.000211871033774724	0.000578738410274609	0.0126	0.0227	0.0179	0.0179	TRUE	0.2395
CNAG_06248	12695	7178	7306	1968	2017	1719	4883	4774	4516	3239	3813	3517	4123.67	4724	3523	0.746	-0.424	0.000212458696267075	0.00057987619194602	0.0037	0.0154	0.0091	0.0091	TRUE	0.0629
CNAG_04838	5251	2484	2345	664	577	602	2020	1652	1449	1093	1091	1232	1422.76	1707	1139	0.666	-0.586	0.000213618776033928	0.000582807747657783	0.0157	0.0176	0.0171	0.0171	TRUE	0.3088
CNAG_04344	1256	701	665	163	166	150	483	466	411	268	314	307	374.89	453	296	0.652	-0.617	0.000216439779251646	0.000590029116648595	0.0048	0.0268	0.0163	0.0163	TRUE	0.0789
CNAG_03216	2005	923	939	269	219	205	771	614	580	443	414	419	540.27	655	425	0.649	-0.624	0.000217203511891619	0.00059187301973844	0.0127	0.023	0.0179	0.0179	TRUE	0.2931
CNAG_03409	3858	2671	2605	758	599	526	1484	1776	1610	1248	1132	1076	1387.78	1623	1152	0.71	-0.493	0.000221265197932235	0.000602698652084708	0.0059	0.0177	0.0119	0.0119	TRUE	0.0823
CNAG_02313	2145	1247	1502	371	305	312	825	829	928	611	577	638	734.73	861	609	0.707	-0.501	0.000223914544997354	0.000609425249577136	0.0027	0.0207	0.0114	0.0114	TRUE	0.0563
CNAG_01172	2683	1672	1731	478	379	400	1032	1112	1070	787	717	818	922.59	1071	774	0.722	-0.469	0.000225966408350041	0.000614269694901013	0.0013	0.0194	0.0102	0.0102	TRUE	0.048
CNAG_05285	5264	2863	3828	907	822	709	2025	1904	2366	1493	1554	1451	1798.73	2098	1499	0.715	-0.485	0.000226169825077056	0.000614576144565842	0.0063	0.0169	0.0117	0.0117	TRUE	0.151
CNAG_00851	2512	536	638	123	111	147	966	356	394	202	210	301	405.01	572	238	0.414	-1.271	0.000238974154156064	0.000647552116239761	0.1788	0.0259	0.0819	0.0819	TRUE	4.3701
CNAG_05907	30998	20067	16554	4867	4579	4276	11922	13347	10232	8011	8657	8749	10152.82	11834	8472	0.716	-0.482	0.000241504525079732	0.000653103019339721	0.0097	0.0148	0.0123	0.0123	TRUE	0.1711
CNAG_00134	3482	2370	2011	590	509	482	1339	1576	1243	971	962	986	1179.68	1386	973	0.702	-0.51	0.000247159126687748	0.00066732964205692	0.0076	0.0183	0.0128	0.0128	TRUE	0.1729
CNAG_02818	3623	2122	2079	624	532	384	1393	1411	1285	1027	1006	786	1151.38	1363	940	0.69	-0.536	0.000247658139522285	0.000668144590582217	0.01	0.0184	0.0142	0.0142	TRUE	0.2352
CNAG_06864	3367	2118	2716	646	541	443	1295	1409	1679	1063	1023	906	1229.14	1461	997	0.683	-0.549	0.000247799107417973	0.00066825887424258	0.0112	0.0181	0.0151	0.0151	TRUE	0.2065
CNAG_06112	20345	10948	12982	3540	3253	2884	7825	7282	8024	5827	6150	5901	6834.63	7710	5959	0.773	-0.372	0.00026255146340068	0.000706356199867569	0.0014	0.015	0.0073	0.0073	TRUE	0.0288
CNAG_05863	604	587	963	117	98	90	232	390	595	193	185	184	296.66	406	187	0.462	-1.114	0.000263325039350528	0.000707594683456991	0.1076	0.0301	0.0615	0.0615	TRUE	0.1415
CNAG_07924	2616	1593	1792	504	387	321	1006	1060	1108	830	732	657	898.54	1058	740	0.7	-0.514	0.00026494672392036	0.000711670213241489	0.0052	0.0195	0.0128	0.0128	TRUE	0.1339
CNAG_01997	2637	1248	1486	357	347	328	1014	830	919	588	656	671	779.58	921	638	0.692	-0.531	0.000265636191917301	0.00071316382011969	0.0068	0.0203	0.0135	0.0135	TRUE	0.0962
CNAG_06157	1875	1071	1744	321	281	226	721	712	1078	528	531	462	672.24	837	507	0.607	-0.721	0.000266299674767698	0.000714454828147542	0.0316	0.0213	0.026	0.026	TRUE	0.7601
CNAG_06242	3868	1897	2206	546	553	484	1488	1262	1364	899	1045	990	1174.55	1371	978	0.713	-0.489	0.000268334536903457	0.000719629266559055	0.005	0.0183	0.0118	0.0118	TRUE	0.068
CNAG_02065	2304	1253	1373	366	293	325	886	833	849	602	554	665	731.58	856	607	0.709	-0.497	0.000270720084608335	0.000725452753416642	0.0011	0.0207	0.0116	0.0116	TRUE	0.0764
CNAG_05082	2716	1611	1733	504	391	373	1045	1071	1071	830	739	763	919.86	1062	777	0.732	-0.45	0.00027574137429859	0.000737741529262354	0	0.0194	0.0096	0.0096	TRUE	0.0412
CNAG_03793	1739	1008	1297	272	252	257	669	670	802	448	476	526	598.48	714	483	0.677	-0.563	0.000280268566612323	0.000748671689370008	0.0076	0.0221	0.015	0.015	TRUE	0.139
CNAG_05722	13503	5950	5807	1676	1515	1449	5193	3957	3589	2759	2864	2965	3554.57	4246	2863	0.674	-0.57	0.000291098872199252	0.000776072799722397	0.0198	0.0156	0.0174	0.0174	TRUE	0.4657
CNAG_02117	4515	2843	2612	795	645	643	1737	1891	1614	1309	1219	1316	1514.23	1747	1281	0.733	-0.447	0.000292326624819458	0.000779039534566052	0.0037	0.0174	0.0101	0.0101	TRUE	0.0621
CNAG_01740	4495	3426	3617	901	771	674	1729	2279	2236	1483	1458	1379	1760.45	2081	1440	0.692	-0.53	0.000292530143991233	0.00077927546612759	0.0124	0.017	0.0147	0.0147	TRUE	0.2691
CNAG_00678	7794	4570	4943	1381	1292	1130	2998	3040	3055	2273	2443	2312	2686.67	3031	2343	0.773	-0.372	0.000299091753003583	0.000796129147723992	0	0.016	0.0071	0.0071	TRUE	0.0168
CNAG_05091	2496	1222	1589	390	335	323	960	813	982	642	633	661	781.83	918	645	0.702	-0.51	0.000301264601065326	0.00080159803746357	0.0054	0.0203	0.0126	0.0126	TRUE	0.1203
CNAG_01146	3391	2141	2630	622	545	514	1304	1424	1626	1024	1030	1052	1243.26	1451	1035	0.714	-0.487	0.000303451739307284	0.000807100642576712	0.0065	0.0181	0.012	0.012	TRUE	0.134
CNAG_01082	8818	4852	4102	1221	1211	990	3391	3227	2535	2010	2289	2026	2579.78	3051	2108	0.691	-0.534	0.000308824466821313	0.000820103217730423	0.0133	0.0161	0.0152	0.0152	TRUE	0.2663
CNAG_01970	9889	4581	4268	1318	1183	973	3803	3047	2638	2169	2237	1991	2647.48	3163	2132	0.674	-0.569	0.000310483914682277	0.00082418703086635	0.0187	0.0161	0.0174	0.0174	TRUE	0.3189
CNAG_04409	2425	1257	1380	384	333	310	933	836	853	632	630	634	752.92	874	632	0.723	-0.469	0.000313801751051701	0.000832668154611347	0	0.0205	0.0104	0.0104	TRUE	0.0426
CNAG_04407	2009	1432	1411	386	281	297	773	952	872	635	531	608	728.58	866	591	0.684	-0.548	0.000315575629158491	0.000836719889987127	0.0085	0.0207	0.0148	0.0148	TRUE	0.1086
CNAG_02024	1865	1026	1170	307	275	245	717	682	723	505	520	501	608.22	707	509	0.719	-0.476	0.000319552280850199	0.000846270342837749	0	0.022	0.0104	0.0104	TRUE	0.0115
CNAG_03332	2346	2223	2350	492	393	379	902	1479	1453	810	743	775	1026.93	1278	776	0.608	-0.718	0.000320034754028912	0.000847217003146069	0.038	0.0189	0.0273	0.0273	TRUE	0.8086
CNAG_05694	9532	7245	7467	1916	1574	1544	3666	4819	4615	3154	2976	3159	3731.41	4367	3096	0.709	-0.496	0.000322462442328855	0.000852644546103257	0.0101	0.0156	0.0133	0.0133	TRUE	0.2416
CNAG_00286	5323	3127	3584	963	826	816	2047	2080	2215	1585	1562	1670	1859.74	2114	1606	0.759	-0.397	0.000330746713038894	0.00087352707492774	0.0011	0.0168	0.0081	0.0081	TRUE	0.0213
CNAG_04292	4910	1966	2780	658	606	511	1888	1308	1718	1083	1146	1045	1364.76	1638	1091	0.666	-0.586	0.000332322461240951	0.000877346832812594	0.0188	0.0177	0.0182	0.0182	TRUE	0.3766
CNAG_04321	4865	2781	2796	840	745	653	1871	1850	1728	1383	1408	1336	1596.01	1816	1376	0.757	-0.401	0.000344316652309109	0.000906892325184156	0.001	0.0172	0.0082	0.0082	TRUE	0.0218
CNAG_01839	6579	5240	5986	1388	1122	1022	2530	3485	3700	2285	2121	2091	2702.03	3238	2166	0.669	-0.58	0.000352255590628808	0.000926003156590936	0.0191	0.016	0.0185	0.0185	TRUE	0.4485
CNAG_07982	1813	738	1095	253	198	191	697	491	677	416	374	391	507.75	622	394	0.633	-0.659	0.000352646167970875	0.000926311271449078	0.0197	0.0235	0.0217	0.0217	TRUE	0.4008
CNAG_05241	1996	1264	1674	363	304	295	768	841	1035	597	575	604	736.47	881	592	0.672	-0.573	0.000355033688275354	0.000932221350423121	0.0126	0.0207	0.0167	0.0167	TRUE	0.2803
CNAG_00810	2813	1605	1644	492	408	372	1082	1067	1016	810	771	761	917.97	1055	781	0.74	-0.434	0.000358728255818761	0.000940828711177918	0	0.0194	0.0092	0.0092	TRUE	0.0126
CNAG_06648	3342	1794	1999	562	463	469	1285	1193	1236	925	875	960	1079.01	1238	920	0.743	-0.429	0.000359015027433982	0.000941216572889784	8e-04	0.0187	0.0092	0.0092	TRUE	0.0207
CNAG_01876	4190	2380	1928	569	523	512	1612	1583	1192	937	989	1048	1226.5	1462	991	0.677	-0.562	0.000362228266269771	0.000947807320660324	0.0153	0.0181	0.0168	0.0168	TRUE	0.3164
CNAG_02436	1514	554	596	128	118	144	582	368	368	211	223	295	341.26	439	243	0.55	-0.862	0.000365431660941406	0.000955820287996878	0.052	0.0281	0.0377	0.0377	TRUE	0.9711
CNAG_07810	30330	12824	13564	3675	3541	3302	11665	8529	8384	6049	6694	6756	8012.91	9526	6500	0.682	-0.552	0.000368635920336402	0.000963829333379551	0.0206	0.0149	0.0171	0.0171	TRUE	0.4726
CNAG_03732	1476	919	1158	260	218	216	568	611	716	428	412	442	529.45	632	427	0.677	-0.563	0.000371977916134158	0.000971068697088285	0.0078	0.0232	0.0154	0.0154	TRUE	0.1627
CNAG_02888	862	479	538	135	110	106	332	319	333	222	208	217	271.62	328	216	0.659	-0.603	0.000373042554361289	0.000973473003814576	0	0.0316	0.0155	0.0155	TRUE	0.0099
CNAG_03620	4206	2775	2717	775	684	623	1618	1846	1679	1276	1293	1275	1497.68	1714	1281	0.748	-0.42	0.000376209587496923	0.000980982060202635	0.0024	0.0174	0.0091	0.0091	TRUE	0.0544
